,client_id,age,job,marital,education,credit_default,mortgage
17408,17408,57,technician,married,professional_course,False,False
17409,17409,57,self-employed,married,university_degree,False,False
17410,17410,59,blue-collar,married,basic_6y,False,True
17411,17411,47,housemaid,married,basic_4y,False,True
17412,17412,56,services,married,university_degree,False,False
17413,17413,39,blue-collar,married,high_school,False,True
17414,17414,40,blue-collar,married,professional_course,False,False
17415,17415,57,admin_,married,basic_9y,False,False
17416,17416,47,blue-collar,married,professional_course,False,True
17417,17417,58,admin_,single,unknown,False,False
17418,17418,46,management,married,university_degree,False,False
17419,17419,53,services,married,unknown,False,True
17420,17420,57,self-employed,married,university_degree,False,True
17421,17421,55,unknown,unknown,unknown,False,True
17422,17422,31,admin_,single,university_degree,False,False
17423,17423,47,housemaid,married,basic_4y,False,False
17424,17424,59,retired,married,basic_9y,False,False
17425,17425,50,management,divorced,university_degree,False,False
17426,17426,58,admin_,single,unknown,False,False
17427,17427,49,blue-collar,married,unknown,False,False
17428,17428,47,housemaid,married,basic_4y,False,False
17429,17429,44,management,married,high_school,False,True
17430,17430,47,housemaid,married,basic_4y,False,True
17431,17431,44,management,married,high_school,False,False
17432,17432,42,self-employed,married,university_degree,False,False
17433,17433,55,admin_,married,university_degree,False,False
17434,17434,44,management,married,high_school,False,True
17435,17435,44,management,married,high_school,False,False
17436,17436,39,admin_,single,university_degree,False,True
17437,17437,42,admin_,married,university_degree,False,False
17438,17438,42,self-employed,married,university_degree,False,False
17439,17439,43,services,married,basic_6y,False,False
17440,17440,44,management,married,high_school,False,False
17441,17441,50,unknown,married,unknown,False,False
17442,17442,56,blue-collar,married,basic_4y,False,False
17443,17443,44,management,married,high_school,False,True
17444,17444,44,services,divorced,high_school,False,True
17445,17445,57,retired,married,basic_4y,False,False
17446,17446,42,admin_,married,high_school,False,True
17447,17447,53,unemployed,married,basic_6y,False,False
17448,17448,59,housemaid,divorced,unknown,False,False
17449,17449,44,services,divorced,high_school,False,True
17450,17450,46,admin_,divorced,university_degree,False,True
17451,17451,40,blue-collar,married,professional_course,False,True
17452,17452,50,unknown,married,unknown,False,True
17453,17453,43,services,married,basic_6y,False,True
17454,17454,49,admin_,married,high_school,False,True
17455,17455,40,self-employed,married,unknown,False,False
17456,17456,40,admin_,divorced,high_school,False,False
17457,17457,45,services,married,professional_course,False,True
17458,17458,36,blue-collar,married,basic_9y,False,False
17459,17459,45,admin_,married,high_school,False,False
17460,17460,51,services,married,high_school,False,True
17461,17461,37,admin_,married,university_degree,False,True
17462,17462,47,housemaid,married,basic_4y,False,False
17463,17463,38,admin_,divorced,university_degree,False,False
17464,17464,43,services,married,high_school,False,False
17465,17465,43,services,married,basic_6y,False,True
17466,17466,42,unknown,married,unknown,False,True
17467,17467,45,services,married,high_school,False,False
17468,17468,45,admin_,married,high_school,False,True
17469,17469,45,admin_,divorced,basic_6y,False,False
17470,17470,35,entrepreneur,single,university_degree,False,False
17471,17471,37,admin_,married,university_degree,False,False
17472,17472,56,blue-collar,married,basic_4y,False,False
17473,17473,45,admin_,married,high_school,False,False
17474,17474,51,admin_,divorced,university_degree,False,False
17475,17475,54,blue-collar,married,basic_4y,False,False
17476,17476,51,technician,married,basic_9y,False,True
17477,17477,59,admin_,divorced,high_school,False,True
17478,17478,55,admin_,divorced,university_degree,False,True
17479,17479,34,blue-collar,single,high_school,False,True
17480,17480,57,admin_,married,university_degree,False,False
17481,17481,40,blue-collar,married,basic_4y,False,True
17482,17482,43,admin_,single,university_degree,False,True
17483,17483,45,admin_,divorced,high_school,False,False
17484,17484,48,services,married,high_school,False,True
17485,17485,44,management,married,high_school,False,False
17486,17486,58,retired,married,basic_4y,False,False
17487,17487,47,technician,married,basic_9y,False,True
17488,17488,47,self-employed,married,university_degree,False,False
17489,17489,51,admin_,divorced,university_degree,False,True
17490,17490,54,management,divorced,professional_course,False,False
17491,17491,48,services,married,high_school,False,False
17492,17492,51,admin_,divorced,university_degree,False,True
17493,17493,55,technician,married,professional_course,False,False
17494,17494,40,blue-collar,married,professional_course,False,False
17495,17495,40,blue-collar,married,professional_course,False,True
17496,17496,39,admin_,single,university_degree,False,True
17497,17497,44,services,divorced,high_school,False,True
17498,17498,26,blue-collar,single,high_school,False,True
17499,17499,59,admin_,divorced,high_school,False,False
17500,17500,37,admin_,married,university_degree,False,False
17501,17501,51,technician,married,basic_9y,False,False
17502,17502,40,self-employed,married,unknown,False,False
17503,17503,47,admin_,married,university_degree,False,True
17504,17504,43,services,married,basic_6y,False,True
17505,17505,53,unemployed,married,basic_6y,False,True
17506,17506,51,admin_,divorced,university_degree,False,False
17507,17507,50,management,divorced,university_degree,False,False
17508,17508,48,blue-collar,married,basic_9y,False,True
17509,17509,48,technician,married,professional_course,False,True
17510,17510,36,services,single,high_school,False,False
17511,17511,40,unemployed,married,basic_9y,False,True
17512,17512,56,admin_,divorced,basic_6y,False,False
17513,17513,36,blue-collar,single,basic_9y,False,False
17514,17514,40,blue-collar,married,professional_course,False,False
17515,17515,59,blue-collar,married,basic_6y,False,False
17516,17516,57,self-employed,married,university_degree,False,False
17517,17517,44,blue-collar,married,basic_9y,False,True
17518,17518,47,blue-collar,married,basic_4y,False,True
17519,17519,42,services,divorced,high_school,False,True
17520,17520,46,admin_,married,high_school,False,False
17521,17521,49,technician,single,university_degree,False,False
17522,17522,47,blue-collar,married,professional_course,False,False
17523,17523,46,blue-collar,married,high_school,False,False
17524,17524,51,admin_,divorced,university_degree,False,True
17525,17525,49,technician,married,professional_course,False,True
17526,17526,40,blue-collar,married,professional_course,False,False
17527,17527,46,housemaid,married,basic_4y,False,True
17528,17528,43,admin_,married,high_school,False,True
17529,17529,53,services,married,high_school,False,True
17530,17530,41,technician,divorced,professional_course,False,True
17531,17531,40,blue-collar,married,professional_course,False,False
17532,17532,37,admin_,married,university_degree,False,False
17533,17533,55,self-employed,married,unknown,False,False
17534,17534,54,admin_,married,university_degree,False,True
17535,17535,40,self-employed,married,unknown,False,True
17536,17536,42,management,divorced,university_degree,False,True
17537,17537,44,services,divorced,high_school,False,True
17538,17538,48,technician,married,unknown,False,True
17539,17539,42,self-employed,married,university_degree,False,False
17540,17540,43,management,married,university_degree,False,False
17541,17541,49,technician,married,professional_course,False,True
17542,17542,43,unemployed,divorced,basic_9y,False,False
17543,17543,54,housemaid,divorced,basic_4y,False,True
17544,17544,37,blue-collar,married,basic_9y,False,True
17545,17545,45,services,married,university_degree,False,True
17546,17546,53,admin_,divorced,high_school,False,True
17547,17547,53,management,married,unknown,False,True
17548,17548,56,services,divorced,university_degree,False,True
17549,17549,43,blue-collar,married,basic_9y,False,True
17550,17550,30,admin_,married,unknown,False,False
17551,17551,52,admin_,divorced,university_degree,False,True
17552,17552,43,unemployed,divorced,basic_9y,False,True
17553,17553,48,unknown,married,unknown,False,True
17554,17554,56,services,divorced,high_school,False,True
17555,17555,41,admin_,married,high_school,False,True
17556,17556,36,management,single,university_degree,False,False
17557,17557,48,self-employed,married,high_school,False,True
17558,17558,45,admin_,married,high_school,False,True
17559,17559,42,admin_,single,basic_9y,False,True
17560,17560,45,self-employed,divorced,university_degree,False,False
17561,17561,39,admin_,single,high_school,False,False
17562,17562,43,housemaid,married,basic_4y,False,True
17563,17563,53,management,divorced,high_school,False,False
17564,17564,56,blue-collar,divorced,unknown,False,False
17565,17565,41,services,married,high_school,False,False
17566,17566,48,admin_,single,university_degree,False,True
17567,17567,53,admin_,married,university_degree,False,True
17568,17568,42,technician,divorced,professional_course,False,True
17569,17569,41,admin_,married,high_school,False,False
17570,17570,54,admin_,divorced,high_school,False,False
17571,17571,43,admin_,married,high_school,False,False
17572,17572,50,self-employed,married,professional_course,False,True
17573,17573,44,admin_,married,university_degree,False,True
17574,17574,39,technician,single,university_degree,False,False
17575,17575,57,retired,married,university_degree,False,True
17576,17576,54,admin_,divorced,unknown,False,True
17577,17577,38,admin_,married,university_degree,False,True
17578,17578,39,technician,single,university_degree,False,True
17579,17579,53,admin_,married,high_school,False,False
17580,17580,32,blue-collar,single,basic_4y,False,False
17581,17581,47,services,divorced,high_school,False,True
17582,17582,49,management,married,university_degree,False,True
17583,17583,36,housemaid,married,basic_4y,False,True
17584,17584,50,self-employed,divorced,university_degree,False,True
17585,17585,56,technician,divorced,basic_6y,False,True
17586,17586,27,admin_,married,high_school,False,True
17587,17587,57,admin_,married,university_degree,False,True
17588,17588,39,admin_,divorced,high_school,False,True
17589,17589,46,admin_,married,high_school,False,True
17590,17590,40,admin_,divorced,university_degree,False,False
17591,17591,38,student,single,unknown,False,False
17592,17592,43,unemployed,divorced,basic_9y,False,False
